,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
260,Late morning,2026-02-05T10:48:46.000,43.663298526,-79.392356941,66.0,2.0,2.0,2.0,15.0
261,Late morning,2026-02-05T10:48:47.000,43.663303581,-79.392338695,66.0,2.0,2.0,2.0,15.0
262,Late morning,2026-02-05T10:48:48.000,43.66330781,-79.392321273,66.0,2.0,2.0,2.0,15.0
263,Late morning,2026-02-05T10:48:49.000,43.663313603,-79.392303331,66.0,2.0,2.0,2.0,15.0
264,Late morning,2026-02-05T10:48:50.000,43.663314604,-79.392285689,66.0,2.0,2.0,2.0,15.0
265,Late morning,2026-02-05T10:48:51.000,43.663318915,-79.392271082,66.0,2.0,2.0,2.0,15.0
266,Late morning,2026-02-05T10:48:52.000,43.663321703,-79.392253636,66.0,2.0,2.0,2.0,15.0
267,Late morning,2026-02-05T10:48:53.000,43.663326818,-79.392235775,66.0,2.0,2.0,2.0,15.0
268,Late morning,2026-02-05T10:48:54.000,43.663330403,-79.39221979,66.0,1.0,1.0,1.0,16.0
269,Late morning,2026-02-05T10:48:55.000,43.663330983,-79.392202078,66.0,1.0,1.0,1.0,16.0
270,Late morning,2026-02-05T10:48:56.000,43.663334176,-79.392186335,66.0,0.0,0.0,0.0,16.0
271,Late morning,2026-02-05T10:48:57.000,43.663338351,-79.392170434,66.0,0.0,0.0,0.0,16.0
272,Late morning,2026-02-05T10:48:58.000,43.663344525,-79.392155239,66.0,1.0,1.0,1.0,16.0
273,Late morning,2026-02-05T10:48:59.000,43.663348197,-79.392139977,66.0,1.0,1.0,1.0,16.0
274,Late morning,2026-02-05T10:49:00.000,43.663354151,-79.392122588,66.0,1.0,1.0,1.0,16.0
275,Late morning,2026-02-05T10:49:01.000,43.663358304,-79.392107693,66.0,1.0,1.0,1.0,16.0
276,Late morning,2026-02-05T10:49:02.000,43.663364448,-79.392093007,65.0,1.0,1.0,1.0,16.0
277,Late morning,2026-02-05T10:49:03.000,43.663363964,-79.392075242,66.0,2.0,2.0,2.0,16.0
278,Late morning,2026-02-05T10:49:04.000,43.663366968,-79.392062456,65.0,2.0,2.0,2.0,16.0
279,Late morning,2026-02-05T10:49:05.000,43.663370577,-79.392043966,65.0,2.0,2.0,2.0,16.0
280,Late morning,2026-02-05T10:49:06.000,43.663375244,-79.392023376,65.0,2.0,2.0,2.0,16.0
281,Late morning,2026-02-05T10:49:07.000,43.663378978,-79.392004946,65.0,2.0,2.0,2.0,16.0
282,Late morning,2026-02-05T10:49:08.000,43.663382051,-79.391989549,65.0,2.0,2.0,2.0,16.0
283,Late morning,2026-02-05T10:49:09.000,43.663380581,-79.391970476,65.0,1.0,1.0,1.0,16.0
284,Late morning,2026-02-05T10:49:10.000,43.6633822,-79.391951275,65.0,1.0,1.0,1.0,16.0
285,Late morning,2026-02-05T10:49:11.000,43.663384751,-79.391935273,65.0,1.0,1.0,1.0,16.0
286,Late morning,2026-02-05T10:49:12.000,43.66339088,-79.391918526,65.0,2.0,2.0,2.0,16.0
287,Late morning,2026-02-05T10:49:13.000,43.663397201,-79.39190103,65.0,2.0,2.0,2.0,16.0
288,Late morning,2026-02-05T10:49:14.000,43.663400282,-79.391882155,65.0,2.0,2.0,2.0,16.0
289,Late morning,2026-02-05T10:49:15.000,43.663400232,-79.391865047,65.0,3.0,4.0,3.0,16.0
290,Late morning,2026-02-05T10:49:16.000,43.66340126,-79.391849506,65.0,3.0,4.0,3.0,16.0
291,Late morning,2026-02-05T10:49:17.000,43.663398187,-79.391838362,65.0,2.0,2.0,2.0,16.0
292,Late morning,2026-02-05T10:49:18.000,43.663403535,-79.391822862,65.0,2.0,2.0,2.0,16.0
293,Late morning,2026-02-05T10:49:19.000,43.663395752,-79.391824076,65.0,2.0,2.0,2.0,16.0
294,Late morning,2026-02-05T10:49:20.000,43.663406837,-79.391808047,65.0,2.0,2.0,2.0,16.0
295,Late morning,2026-02-05T10:49:21.000,43.66341287,-79.391779546,65.0,2.0,2.0,2.0,16.0
296,Late morning,2026-02-05T10:49:22.000,43.66341256,-79.391768023,65.0,2.0,2.0,2.0,16.0
297,Late morning,2026-02-05T10:49:23.000,43.663421511,-79.39174753,65.0,2.0,2.0,2.0,16.0
298,Late morning,2026-02-05T10:49:24.000,43.663419904,-79.391728368,64.0,2.0,2.0,2.0,16.0
299,Late morning,2026-02-05T10:49:25.000,43.663428957,-79.391711558,64.0,2.0,2.0,2.0,16.0
300,Late morning,2026-02-05T10:49:26.000,43.663445058,-79.391709374,64.0,2.0,2.0,2.0,16.0
301,Late morning,2026-02-05T10:49:27.000,43.663451414,-79.391670218,64.0,2.0,2.0,2.0,16.0
302,Late morning,2026-02-05T10:49:28.000,43.663448328,-79.391655762,64.0,2.0,2.0,2.0,16.0
303,Late morning,2026-02-05T10:49:29.000,43.663455927,-79.391648429,64.0,1.0,1.0,1.0,16.0
304,Late morning,2026-02-05T10:49:30.000,43.663459221,-79.391644583,64.0,1.0,1.0,1.0,16.0
305,Late morning,2026-02-05T10:49:31.000,43.663464649,-79.391624787,64.0,2.0,2.0,2.0,16.0
306,Late morning,2026-02-05T10:49:32.000,43.663465404,-79.391603336,64.0,2.0,2.0,2.0,16.0
307,Late morning,2026-02-05T10:49:33.000,43.663468338,-79.39159682,64.0,2.0,2.0,2.0,16.0
308,Late morning,2026-02-05T10:49:34.000,43.663466881,-79.391575248,64.0,2.0,2.0,2.0,16.0
309,Late morning,2026-02-05T10:49:35.000,43.66347092,-79.391571389,64.0,2.0,2.0,2.0,16.0
310,Late morning,2026-02-05T10:49:36.000,43.663478653,-79.391553513,64.0,2.0,2.0,2.0,16.0
311,Late morning,2026-02-05T10:49:37.000,43.663487697,-79.391522796,64.0,2.0,2.0,2.0,16.0
312,Late morning,2026-02-05T10:49:38.000,43.66348451,-79.391507421,64.0,2.0,2.0,2.0,16.0
313,Late morning,2026-02-05T10:49:39.000,43.663484281,-79.391507551,64.0,2.0,2.0,2.0,16.0
314,Late morning,2026-02-05T10:49:40.000,43.663485153,-79.391495278,64.0,2.0,2.0,2.0,16.0
315,Late morning,2026-02-05T10:49:41.000,43.663490339,-79.39146724,64.0,2.0,2.0,2.0,16.0
316,Late morning,2026-02-05T10:49:42.000,43.663494283,-79.391447144,64.0,2.0,2.0,2.0,16.0
317,Late morning,2026-02-05T10:49:43.000,43.663497314,-79.39142591,64.0,2.0,2.0,2.0,16.0
318,Late morning,2026-02-05T10:49:44.000,43.663497235,-79.391412641,64.0,2.0,2.0,2.0,16.0
319,Late morning,2026-02-05T10:49:45.000,43.663503891,-79.391398469,63.0,2.0,2.0,2.0,16.0
320,Late morning,2026-02-05T10:49:46.000,43.663513785,-79.391382628,63.0,2.0,2.0,2.0,16.0
321,Late morning,2026-02-05T10:49:47.000,43.663512601,-79.391353442,63.0,2.0,2.0,2.0,16.0
322,Late morning,2026-02-05T10:49:48.000,43.663518957,-79.391328429,63.0,2.0,2.0,2.0,16.0
323,Late morning,2026-02-05T10:49:49.000,43.663522258,-79.39132056,63.0,2.0,2.0,2.0,16.0
324,Late morning,2026-02-05T10:49:50.000,43.663529398,-79.391297968,63.0,2.0,2.0,2.0,16.0
325,Late morning,2026-02-05T10:49:51.000,43.663534195,-79.391275688,63.0,2.0,2.0,2.0,16.0
326,Late morning,2026-02-05T10:49:52.000,43.663527787,-79.391259428,63.0,2.0,2.0,2.0,16.0
327,Late morning,2026-02-05T10:49:53.000,43.663539703,-79.391255736,63.0,2.0,2.0,2.0,16.0
328,Late morning,2026-02-05T10:49:54.000,43.663536407,-79.391241394,63.0,2.0,2.0,2.0,16.0
329,Late morning,2026-02-05T10:49:55.000,43.663535681,-79.391227976,63.0,2.0,2.0,2.0,16.0
330,Late morning,2026-02-05T10:49:56.000,43.663533983,-79.391200467,63.0,3.0,4.0,3.0,17.0
331,Late morning,2026-02-05T10:49:57.000,43.663535578,-79.391176723,63.0,3.0,4.0,3.0,17.0
332,Late morning,2026-02-05T10:49:58.000,43.663537444,-79.391166854,63.0,3.0,4.0,3.0,17.0
333,Late morning,2026-02-05T10:49:59.000,43.66354304,-79.391162007,63.0,3.0,4.0,3.0,17.0
334,Late morning,2026-02-05T10:50:00.000,43.663547995,-79.391148923,63.0,3.0,4.0,3.0,17.0
335,Late morning,2026-02-05T10:50:01.000,43.663550682,-79.391132324,63.0,3.0,4.0,3.0,17.0
336,Late morning,2026-02-05T10:50:02.000,43.663555959,-79.391096576,63.0,3.0,4.0,3.0,17.0
337,Late morning,2026-02-05T10:50:03.000,43.663558918,-79.39108705,63.0,3.0,4.0,3.0,17.0
338,Late morning,2026-02-05T10:50:04.000,43.66356308,-79.391060784,63.0,3.0,4.0,3.0,17.0
339,Late morning,2026-02-05T10:50:05.000,43.663565085,-79.391039511,63.0,3.0,4.0,3.0,17.0
340,Late morning,2026-02-05T10:50:06.000,43.663572379,-79.391026077,63.0,2.0,2.0,2.0,17.0
341,Late morning,2026-02-05T10:50:07.000,43.663576846,-79.391010118,63.0,2.0,2.0,2.0,17.0
342,Late morning,2026-02-05T10:50:08.000,43.663578343,-79.390987091,62.0,2.0,2.0,2.0,17.0
343,Late morning,2026-02-05T10:50:09.000,43.663581265,-79.390968546,62.0,2.0,2.0,2.0,17.0
344,Late morning,2026-02-05T10:50:10.000,43.663587766,-79.390956595,62.0,2.0,2.0,2.0,17.0
345,Late morning,2026-02-05T10:50:11.000,43.663590014,-79.390937673,62.0,2.0,2.0,2.0,17.0
346,Late morning,2026-02-05T10:50:12.000,43.663596832,-79.390925604,62.0,2.0,2.0,2.0,17.0
347,Late morning,2026-02-05T10:50:13.000,43.663602808,-79.390900041,62.0,2.0,2.0,2.0,17.0
348,Late morning,2026-02-05T10:50:14.000,43.66360493,-79.390878952,62.0,2.0,2.0,2.0,17.0
349,Late morning,2026-02-05T10:50:16.000,43.663611576,-79.390846571,62.0,,,,
350,Late morning,2026-02-05T10:50:16.000,43.663607899,-79.390861425,62.0,2.0,,,
351,Late morning,2026-02-05T10:50:16.000,43.663611576,-79.390846571,,2.0,,,
352,Late morning,2026-02-05T10:50:16.000,43.663607899,-79.390861425,,,2.0,,
353,Late morning,2026-02-05T10:50:16.000,43.663611576,-79.390846571,,,2.0,2.0,
354,Late morning,2026-02-05T10:50:16.000,43.663607899,-79.390861425,,,,2.0,17.0
355,Late morning,2026-02-05T10:50:16.000,43.663611576,-79.390846571,,,,,17.0
356,Late morning,2026-02-05T10:50:17.000,43.663619024,-79.390827821,62.0,2.0,2.0,2.0,17.0
357,Late morning,2026-02-05T10:50:18.000,43.663627666,-79.390813984,62.0,2.0,2.0,2.0,17.0
358,Late morning,2026-02-05T10:50:19.000,43.663637106,-79.390799567,62.0,2.0,2.0,2.0,17.0
359,Late morning,2026-02-05T10:50:20.000,43.663646244,-79.390795548,62.0,2.0,2.0,2.0,17.0
360,Late morning,2026-02-05T10:50:22.000,43.663660306,-79.39077512,62.0,2.0,4.0,2.0,17.0
361,Late morning,2026-02-05T10:50:23.000,43.663667387,-79.390777381,62.0,3.0,4.0,3.0,17.0
362,Late morning,2026-02-05T10:50:24.000,43.663675037,-79.390785213,62.0,2.0,2.0,2.0,17.0
363,Late morning,2026-02-05T10:50:25.000,43.663680034,-79.390803982,62.0,2.0,2.0,2.0,17.0
364,Late morning,2026-02-05T10:50:26.000,43.663683739,-79.390820268,62.0,2.0,2.0,2.0,17.0
365,Late morning,2026-02-05T10:50:27.000,43.663687009,-79.390842338,62.0,3.0,4.0,3.0,17.0
366,Late morning,2026-02-05T10:50:28.000,43.663695553,-79.390864055,62.0,3.0,4.0,3.0,17.0
367,Late morning,2026-02-05T10:50:29.000,43.663702748,-79.390884648,62.0,3.0,4.0,3.0,17.0
368,Late morning,2026-02-05T10:50:31.000,43.663706929,-79.390895442,61.0,,,,
369,Late morning,2026-02-05T10:50:31.000,43.663711144,-79.390902574,61.0,,,,
370,Late morning,2026-02-05T10:50:31.000,43.663706929,-79.390895442,,3.0,,,
371,Late morning,2026-02-05T10:50:31.000,43.663711144,-79.390902574,,3.0,4.0,,
372,Late morning,2026-02-05T10:50:31.000,43.663706929,-79.390895442,,,4.0,3.0,
373,Late morning,2026-02-05T10:50:31.000,43.663711144,-79.390902574,,,,3.0,
374,Late morning,2026-02-05T10:50:31.000,43.663706929,-79.390895442,,,,,17.0
375,Late morning,2026-02-05T10:50:31.000,43.663711144,-79.390902574,,,,,17.0
376,Late morning,2026-02-05T10:50:32.000,43.663722183,-79.390921075,61.0,3.0,4.0,3.0,17.0
377,Late morning,2026-02-05T10:50:34.000,43.663733968,-79.390939462,61.0,3.0,4.0,3.0,17.0
378,Late morning,2026-02-05T10:50:35.000,43.663733968,-79.390939462,61.0,,,,
379,Late morning,2026-02-05T10:50:35.000,43.663746089,-79.39095978,61.0,,,,
380,Late morning,2026-02-05T10:50:35.000,43.663733968,-79.390939462,,3.0,,,
381,Late morning,2026-02-05T10:50:35.000,43.663746089,-79.39095978,,3.0,,,
382,Late morning,2026-02-05T10:50:35.000,43.663733968,-79.390939462,,,4.0,,
383,Late morning,2026-02-05T10:50:35.000,43.663746089,-79.39095978,,,4.0,,
384,Late morning,2026-02-05T10:50:35.000,43.663733968,-79.390939462,,,,3.0,
385,Late morning,2026-02-05T10:50:35.000,43.663746089,-79.39095978,,,,3.0,17.0
386,Late morning,2026-02-05T10:50:35.000,43.663733968,-79.390939462,,,,,17.0
387,Late morning,2026-02-05T10:50:36.000,43.663751755,-79.390974956,61.0,2.0,2.0,2.0,17.0
388,Late morning,2026-02-05T10:50:38.000,43.663774646,-79.391009262,61.0,2.0,2.0,2.0,17.0
389,Late morning,2026-02-05T10:50:40.000,43.663801172,-79.39104078,61.0,2.0,2.0,2.0,17.0
390,Late morning,2026-02-05T10:50:41.000,43.663801172,-79.39104078,61.0,,,,
391,Late morning,2026-02-05T10:50:41.000,43.663808581,-79.391058477,61.0,,,,
392,Late morning,2026-02-05T10:50:41.000,43.663801172,-79.39104078,,2.0,,,
393,Late morning,2026-02-05T10:50:41.000,43.663808581,-79.391058477,,1.0,,,
394,Late morning,2026-02-05T10:50:41.000,43.663801172,-79.39104078,,,2.0,,
395,Late morning,2026-02-05T10:50:41.000,43.663808581,-79.391058477,,,1.0,1.0,
396,Late morning,2026-02-05T10:50:41.000,43.663801172,-79.39104078,,,,2.0,17.0
397,Late morning,2026-02-05T10:50:41.000,43.663808581,-79.391058477,,,,,17.0
398,Late morning,2026-02-05T10:50:43.000,43.663808465,-79.391085304,61.0,1.0,1.0,1.0,17.0
399,Late morning,2026-02-05T10:50:44.000,43.663808465,-79.391085304,61.0,,,,
400,Late morning,2026-02-05T10:50:44.000,43.663814865,-79.391105914,61.0,2.0,,,
401,Late morning,2026-02-05T10:50:44.000,43.663808465,-79.391085304,,2.0,,,
402,Late morning,2026-02-05T10:50:44.000,43.663814865,-79.391105914,,,2.0,,
403,Late morning,2026-02-05T10:50:44.000,43.663808465,-79.391085304,,,2.0,2.0,
404,Late morning,2026-02-05T10:50:44.000,43.663814865,-79.391105914,,,,2.0,
405,Late morning,2026-02-05T10:50:44.000,43.663808465,-79.391085304,,,,,17.0
406,Late morning,2026-02-05T10:50:44.000,43.663814865,-79.391105914,,,,,17.0
407,Late morning,2026-02-05T10:50:46.000,43.663824957,-79.391143513,61.0,2.0,2.0,2.0,17.0
408,Late morning,2026-02-05T10:50:47.000,43.663829878,-79.391159914,61.0,1.0,2.0,2.0,17.0
409,Late morning,2026-02-05T10:50:49.000,43.663841956,-79.391191977,61.0,1.0,1.0,1.0,17.0
410,Late morning,2026-02-05T10:50:50.000,43.663843784,-79.391208355,61.0,1.0,1.0,1.0,17.0
411,Late morning,2026-02-05T10:50:52.000,43.663852635,-79.391234,60.0,1.0,1.0,1.0,17.0
412,Late morning,2026-02-05T10:50:53.000,43.663860779,-79.391246218,60.0,,,,
413,Late morning,2026-02-05T10:50:53.000,43.663852635,-79.391234,60.0,,,,
414,Late morning,2026-02-05T10:50:53.000,43.663860779,-79.391246218,,1.0,,,
415,Late morning,2026-02-05T10:50:53.000,43.663852635,-79.391234,,1.0,1.0,,
416,Late morning,2026-02-05T10:50:53.000,43.663860779,-79.391246218,,,1.0,,
417,Late morning,2026-02-05T10:50:53.000,43.663852635,-79.391234,,,,1.0,
418,Late morning,2026-02-05T10:50:53.000,43.663860779,-79.391246218,,,,1.0,
419,Late morning,2026-02-05T10:50:53.000,43.663852635,-79.391234,,,,,17.0
420,Late morning,2026-02-05T10:50:53.000,43.663860779,-79.391246218,,,,,17.0
421,Late morning,2026-02-05T10:50:55.000,43.663873067,-79.391275795,60.0,2.0,2.0,2.0,17.0
422,Late morning,2026-02-05T10:50:56.000,43.663877682,-79.391287532,60.0,3.0,4.0,2.0,17.0
423,Late morning,2026-02-05T10:50:58.000,43.663889403,-79.391324697,60.0,2.0,2.0,2.0,17.0
424,Late morning,2026-02-05T10:50:59.000,43.663889403,-79.391324697,60.0,,,,
425,Late morning,2026-02-05T10:50:59.000,43.663892275,-79.391343255,60.0,2.0,,,
426,Late morning,2026-02-05T10:50:59.000,43.663889403,-79.391324697,,2.0,,,
427,Late morning,2026-02-05T10:50:59.000,43.663892275,-79.391343255,,,2.0,,
428,Late morning,2026-02-05T10:50:59.000,43.663889403,-79.391324697,,,2.0,,
429,Late morning,2026-02-05T10:50:59.000,43.663892275,-79.391343255,,,,2.0,
430,Late morning,2026-02-05T10:50:59.000,43.663889403,-79.391324697,,,,2.0,
431,Late morning,2026-02-05T10:50:59.000,43.663892275,-79.391343255,,,,,17.0
432,Late morning,2026-02-05T10:50:59.000,43.663889403,-79.391324697,,,,,17.0
433,Late morning,2026-02-05T10:51:01.000,43.663898792,-79.39137043,60.0,2.0,2.0,2.0,17.0
434,Late morning,2026-02-05T10:51:02.000,43.663902964,-79.391389192,60.0,2.0,2.0,2.0,17.0
435,Late morning,2026-02-05T10:51:04.000,43.663913436,-79.391418278,60.0,2.0,2.0,2.0,17.0
436,Late morning,2026-02-05T10:51:05.000,43.663918062,-79.391433154,60.0,2.0,2.0,2.0,17.0
437,Late morning,2026-02-05T10:51:07.000,43.663929075,-79.391462933,60.0,3.0,4.0,3.0,17.0
438,Late morning,2026-02-05T10:51:08.000,43.663932924,-79.391478828,60.0,3.0,4.0,3.0,17.0
439,Late morning,2026-02-05T10:51:10.000,43.663945381,-79.391508528,60.0,3.0,4.0,3.0,18.0
440,Late morning,2026-02-05T10:51:11.000,43.663952294,-79.391523567,60.0,3.0,4.0,3.0,18.0
441,Late morning,2026-02-05T10:51:13.000,43.6639643,-79.39155373,60.0,3.0,4.0,3.0,18.0
442,Late morning,2026-02-05T10:51:14.000,43.663969083,-79.391565158,59.0,2.0,2.0,2.0,18.0
443,Late morning,2026-02-05T10:51:16.000,43.663981596,-79.391594342,59.0,2.0,2.0,2.0,18.0
444,Late morning,2026-02-05T10:51:17.000,43.663987665,-79.391607707,59.0,1.0,1.0,1.0,18.0
445,Late morning,2026-02-05T10:51:19.000,43.664001807,-79.391637596,59.0,1.0,1.0,1.0,18.0
446,Late morning,2026-02-05T10:51:20.000,43.664004541,-79.391643375,59.0,2.0,1.0,2.0,18.0
447,Late morning,2026-02-05T10:51:22.000,43.664014383,-79.391664175,59.0,2.0,2.0,2.0,18.0
448,Late morning,2026-02-05T10:51:23.000,43.664030837,-79.391694464,59.0,2.0,2.0,2.0,18.0
449,Late morning,2026-02-05T10:51:25.000,43.664044421,-79.391727037,59.0,2.0,2.0,2.0,18.0
450,Late morning,2026-02-05T10:51:26.000,43.664051537,-79.391741794,59.0,2.0,2.0,2.0,18.0
451,Late morning,2026-02-05T10:51:28.000,43.664063021,-79.391765613,59.0,2.0,2.0,2.0,18.0
452,Late morning,2026-02-05T10:51:29.000,43.664069346,-79.391778729,59.0,2.0,2.0,2.0,18.0
453,Late morning,2026-02-05T10:51:31.000,43.664076436,-79.391793616,59.0,2.0,2.0,2.0,18.0
454,Late morning,2026-02-05T10:51:32.000,43.664090628,-79.391823858,58.0,2.0,2.0,2.0,18.0
455,Late morning,2026-02-05T10:51:34.000,43.664102934,-79.39185008,58.0,2.0,2.0,2.0,18.0
456,Late morning,2026-02-05T10:51:35.000,43.664110336,-79.391865854,58.0,2.0,2.0,2.0,18.0
457,Late morning,2026-02-05T10:51:37.000,43.664125537,-79.391896959,58.0,2.0,2.0,2.0,18.0
458,Late morning,2026-02-05T10:51:38.000,43.664132431,-79.39191008,58.0,2.0,4.0,2.0,19.0
459,Late morning,2026-02-05T10:51:40.000,43.664147496,-79.391938752,58.0,2.0,2.0,2.0,19.0
460,Late morning,2026-02-05T10:51:41.000,43.664154338,-79.391951773,58.0,2.0,2.0,2.0,19.0
461,Late morning,2026-02-05T10:51:43.000,43.664168748,-79.391979311,58.0,2.0,2.0,2.0,19.0
462,Late morning,2026-02-05T10:51:44.000,43.664175995,-79.391993454,58.0,1.0,1.0,1.0,19.0
463,Late morning,2026-02-05T10:51:46.000,43.664190255,-79.392021127,58.0,2.0,2.0,2.0,19.0
464,Late morning,2026-02-05T10:51:47.000,43.664199163,-79.392035098,58.0,2.0,2.0,2.0,19.0
465,Late morning,2026-02-05T10:51:49.000,43.664213406,-79.392060323,58.0,2.0,2.0,2.0,19.0
466,Late morning,2026-02-05T10:51:50.000,43.66422229,-79.392072789,58.0,1.0,1.0,1.0,19.0
467,Late morning,2026-02-05T10:51:52.000,43.664239341,-79.392100877,58.0,1.0,1.0,1.0,19.0
468,Late morning,2026-02-05T10:51:53.000,43.664247397,-79.392114039,58.0,2.0,1.0,2.0,19.0
469,Late morning,2026-02-05T10:51:55.000,43.664264573,-79.392141975,58.0,2.0,2.0,2.0,19.0
470,Late morning,2026-02-05T10:51:56.000,43.664270647,-79.392155215,57.0,2.0,2.0,2.0,19.0
471,Late morning,2026-02-05T10:51:58.000,43.664284644,-79.392177134,57.0,2.0,2.0,2.0,19.0
472,Late morning,2026-02-05T10:51:59.000,43.664297605,-79.392191698,57.0,2.0,2.0,2.0,19.0
473,Late morning,2026-02-05T10:52:01.000,43.664317015,-79.39221247,57.0,2.0,2.0,2.0,19.0
474,Late morning,2026-02-05T10:52:02.000,43.664320687,-79.392227088,57.0,2.0,2.0,2.0,19.0
475,Late morning,2026-02-05T10:52:04.000,43.664333214,-79.39224963,57.0,2.0,2.0,2.0,19.0
476,Late morning,2026-02-05T10:52:05.000,43.6643415,-79.392261952,57.0,2.0,2.0,2.0,19.0
477,Late morning,2026-02-05T10:52:07.000,43.664355449,-79.392282696,57.0,2.0,2.0,2.0,19.0
478,Late morning,2026-02-05T10:52:08.000,43.664358437,-79.392287139,57.0,2.0,2.0,2.0,19.0
479,Late morning,2026-02-05T10:52:10.000,43.664369275,-79.392303061,57.0,3.0,4.0,3.0,19.0
480,Late morning,2026-02-05T10:52:11.000,43.664374553,-79.3923108,57.0,3.0,4.0,3.0,19.0
481,Late morning,2026-02-05T10:52:13.000,43.664386005,-79.392327591,57.0,3.0,4.0,3.0,19.0
482,Late morning,2026-02-05T10:52:14.000,43.66438705,-79.392343104,57.0,3.0,4.0,3.0,19.0
483,Late morning,2026-02-05T10:52:16.000,43.664384968,-79.392376821,57.0,2.0,2.0,2.0,19.0
484,Late morning,2026-02-05T10:52:17.000,43.664381798,-79.392394331,57.0,2.0,2.0,2.0,19.0
485,Late morning,2026-02-05T10:52:19.000,43.664379599,-79.392437921,56.0,2.0,2.0,2.0,19.0
486,Late morning,2026-02-05T10:52:20.000,43.664359913,-79.392487903,56.0,2.0,2.0,2.0,19.0
487,Late morning,2026-02-05T10:52:22.000,43.66437024,-79.392507033,56.0,2.0,2.0,2.0,19.0
488,Late morning,2026-02-05T10:52:23.000,43.664376934,-79.392522294,56.0,2.0,2.0,2.0,19.0
489,Late morning,2026-02-05T10:52:25.000,43.664393167,-79.392556299,56.0,2.0,2.0,2.0,19.0
490,Late morning,2026-02-05T10:52:26.000,43.664404689,-79.392570103,56.0,2.0,2.0,2.0,19.0
491,Late morning,2026-02-05T10:52:28.000,43.66442636,-79.392586856,56.0,2.0,2.0,2.0,19.0
492,Late morning,2026-02-05T10:52:29.000,43.664445313,-79.392595756,56.0,2.0,2.0,1.0,19.0
493,Late morning,2026-02-05T10:52:31.000,43.664470451,-79.392600395,56.0,1.0,1.0,1.0,19.0
494,Late morning,2026-02-05T10:52:32.000,43.664493877,-79.392596481,56.0,1.0,2.0,2.0,19.0
495,Late morning,2026-02-05T10:52:34.000,43.664525438,-79.392570537,56.0,2.0,2.0,2.0,19.0
496,Late morning,2026-02-05T10:52:35.000,43.66453323,-79.392558585,56.0,2.0,2.0,2.0,19.0
497,Late morning,2026-02-05T10:52:36.000,43.664541954,-79.392548499,56.0,2.0,2.0,2.0,19.0
498,Late morning,2026-02-05T10:52:37.000,43.664547926,-79.392539418,56.0,2.0,2.0,2.0,19.0
499,Late morning,2026-02-05T10:52:38.000,43.664560444,-79.392528869,56.0,2.0,2.0,2.0,19.0
500,Late morning,2026-02-05T10:52:40.000,43.66458129,-79.392512708,56.0,2.0,2.0,2.0,19.0
501,Late morning,2026-02-05T10:52:41.000,43.664593692,-79.392505578,56.0,2.0,2.0,2.0,20.0
502,Late morning,2026-02-05T10:52:43.000,43.664614633,-79.392493856,56.0,2.0,2.0,2.0,20.0
503,Late morning,2026-02-05T10:52:44.000,43.664627436,-79.392490459,56.0,1.0,2.0,1.0,20.0
504,Late morning,2026-02-05T10:52:46.000,43.664652877,-79.392484815,56.0,1.0,1.0,1.0,20.0
505,Late morning,2026-02-05T10:52:47.000,43.664662185,-79.392486277,55.0,1.0,1.0,1.0,20.0
506,Late morning,2026-02-05T10:52:48.000,43.664674809,-79.392486821,56.0,1.0,1.0,1.0,20.0
507,Late morning,2026-02-05T10:52:49.000,43.664686938,-79.3924907,55.0,1.0,1.0,1.0,20.0
508,Late morning,2026-02-05T10:52:50.000,43.664699427,-79.392496751,55.0,1.0,1.0,1.0,20.0
509,Late morning,2026-02-05T10:52:51.000,43.664713327,-79.392495777,55.0,1.0,1.0,1.0,20.0
510,Late morning,2026-02-05T10:52:52.000,43.664725214,-79.392500001,55.0,2.0,2.0,2.0,20.0
511,Late morning,2026-02-05T10:52:53.000,43.664735376,-79.392504752,55.0,2.0,2.0,2.0,20.0
512,Late morning,2026-02-05T10:52:55.000,43.664756024,-79.392514007,55.0,2.0,2.0,2.0,20.0
513,Late morning,2026-02-05T10:52:56.000,43.664768443,-79.392516451,55.0,1.0,1.0,1.0,20.0
514,Late morning,2026-02-05T10:52:57.000,43.664778785,-79.39252152,55.0,1.0,1.0,1.0,20.0
515,Late morning,2026-02-05T10:52:58.000,43.664789594,-79.392526379,55.0,1.0,1.0,1.0,20.0
516,Late morning,2026-02-05T10:52:59.000,43.664801364,-79.39253246,55.0,1.0,1.0,1.0,20.0
